Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,SalePrice_Scaled,SalePrice_Normalized,SalePrice_Log,LotArea_Scaled,LotArea_Normalized,LotArea_Log,YearBuilt_Scaled,YearBuilt_Normalized,GarageArea_Scaled,GarageArea_Normalized,GarageArea_Log,OverallState,ExterState,BsmtState,YearsSinceRenovation
669,20,3,69.0,14175.0,1,2,3,0,0,0,1,19,2,2,0,2,5,6,1956,1987,1,1,5,14,3,0.0,5.0,5.0,1,5.0,5.0,0.0,4.0,988,0.0,0,200,1188,1,7.5,1,4,1437,0,0,1437,1,0,1,1,3,1,5.0,6,3,1,5.0,5,1999.0,2,2,576,5.0,5.0,2,304,0,0,0,0,0,,4,4,0,11,2006,8,4,168000,-0.029362513769405664,0.43660816795145146,12.031719258385396,1.4667775404500645,0.6729914797971878,9.559235128595953,-0.5323266340333253,0.578125,0.5215606496937564,0.5470085470085471,6.3561076606958915,5.5,5.0,199.6,37
670,30,3,80.0,11600.0,1,2,3,3,0,4,0,6,2,2,0,2,4,5,1922,1950,1,1,8,8,3,0.0,5.0,5.0,0,2.5,5.0,0.0,0.0,0,0.0,0,700,700,1,10.0,1,4,1180,0,0,1180,0,0,1,0,2,1,2.5,5,6,1,7.5,5,1922.0,2,1,252,5.0,2.5,2,0,0,67,0,0,0,,4,4,0,7,2006,8,4,137500,-0.5585611380491803,0.33655896342463504,11.831379196088763,0.6812359773669175,0.5383931838377503,9.358760377094455,-1.6782370465838115,0.3125,-1.0542140819351287,0.23931623931623933,5.529429087511423,4.5,5.0,1.5,74
671,60,3,64.0,8633.0,1,2,3,3,0,2,0,5,2,2,0,5,6,5,2005,2005,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,0.0,10.0,193,0.0,0,545,738,1,10.0,1,4,738,738,0,1476,1,0,2,1,3,1,7.5,7,6,0,,1,2005.0,0,2,540,5.0,5.0,2,100,35,0,0,0,0,,4,4,0,2,2009,8,4,173500,0.06606674634661927,0.45464982778415614,12.063932878369052,-0.22389094211568333,0.38330458418274005,9.063347348235522,1.119132489936493,0.9609375,0.34647456840165797,0.5128205128205129,6.29156913955832,5.5,6.25,41.1,19
672,70,2,54.0,6629.0,1,2,3,3,0,4,0,7,0,2,0,5,6,6,1925,1950,2,1,13,14,3,0.0,5.0,7.5,0,5.0,5.0,0.0,6.0,551,0.0,0,121,672,1,5.0,0,4,697,672,0,1369,1,0,2,0,3,1,5.0,6,6,0,,5,1930.0,2,1,300,5.0,5.0,2,147,0,0,0,0,0,,4,4,0,7,2009,8,4,103600,-1.1467523958552248,0.22535673281941937,11.54829260880752,-0.8352405702394218,0.2785531336574147,8.79920924224139,-1.577127304299945,0.3359375,-0.8207659735456643,0.2849002849002849,5.703782474656201,6.0,6.25,112.2,74
673,20,3,69.0,11250.0,1,2,0,3,0,4,0,24,2,2,0,2,6,6,1977,1977,1,1,9,10,3,0.0,7.5,5.0,1,7.5,5.0,0.0,8.0,767,0.0,0,441,1208,1,5.0,1,4,1208,0,0,1208,1,0,1,1,3,1,5.0,6,6,1,5.0,1,1977.0,1,2,546,5.0,5.0,2,198,42,0,0,0,0,,4,4,0,6,2006,8,4,165000,-0.08141483746905563,0.42676726258815806,12.013700752882718,0.574463337724548,0.5200982698238461,9.328123407632566,0.17544156195373967,0.7421875,0.37565558195034104,0.5185185185185185,6.302618975744905,6.0,6.25,155.9,47
674,20,3,110.0,14442.0,1,2,3,3,0,4,0,6,2,2,0,2,6,7,1957,2004,3,1,5,5,1,106.0,5.0,5.0,2,5.0,5.0,0.0,10.0,1186,0.0,0,291,1477,1,10.0,1,4,1839,0,0,1839,1,0,2,0,3,1,7.5,7,6,2,5.0,1,1957.0,0,2,416,5.0,5.0,2,0,87,0,0,200,0,,4,4,0,6,2007,8,4,257500,1.5235318099368182,0.730195177956372,12.458774999085929,1.5482298112629578,0.6869478856306518,9.577895907011127,-0.4986233866053698,0.5859375,-0.25659971160445855,0.39506172839506176,6.030685260261263,6.5,5.0,239.2,20
675,20,3,80.0,9200.0,1,2,3,3,0,4,0,12,2,2,0,2,6,6,1965,1965,1,1,6,6,3,0.0,5.0,5.0,1,5.0,5.0,0.0,4.0,892,0.0,0,244,1136,1,5.0,1,4,1136,0,0,1136,1,0,1,0,3,1,5.0,5,6,1,7.5,1,1965.0,1,1,384,5.0,5.0,2,426,0,0,0,0,0,,4,4,0,7,2008,8,4,140000,-0.5151842016328053,0.34475971789404625,11.84939770159144,-0.050919265895044745,0.41294234488526477,9.126958763037132,-0.228997407181726,0.6484375,-0.41223178386410153,0.3646723646723647,5.950642552587727,6.0,5.0,180.4,59
676,160,3,24.0,2289.0,1,2,3,3,0,4,0,13,2,2,3,5,6,6,1978,1978,1,1,9,2,3,0.0,5.0,5.0,1,5.0,5.0,0.0,8.0,311,0.0,0,544,855,1,5.0,1,4,855,586,0,1441,0,0,2,1,3,1,5.0,7,6,1,5.0,1,1978.0,2,2,440,5.0,5.0,2,28,0,0,0,0,0,,4,4,0,4,2009,8,4,148500,-0.36770261781713043,0.37264228309004427,11.908340237224891,-2.1592213018048034,0.0516961998850034,7.735870319952567,0.20914480938169513,0.75,-0.13987565740972632,0.41785375118708457,6.0867747269123065,6.0,5.0,64.2,46
677,70,4,60.0,9600.0,1,0,3,3,0,4,0,17,2,2,0,5,4,2,1900,1950,1,1,0,12,3,0.0,5.0,5.0,0,5.0,2.5,0.0,0.0,0,0.0,0,1095,1095,2,2.5,0,4,1095,679,0,1774,1,0,2,0,4,2,5.0,8,3,0,,0,1920.0,2,3,779,2.5,2.5,0,0,0,90,0,0,0,,4,4,0,5,2006,8,4,87000,-1.4347752536599547,0.1709037231425291,11.37366339763672,0.07110660798194897,0.4338508180440123,9.169518377455928,-2.4197084899988317,0.140625,1.5088516080908665,0.7397910731244065,6.658011045870748,3.0,5.0,1.5,74
678,30,3,52.0,9022.0,1,2,3,3,0,4,0,17,2,2,0,2,5,8,1924,2006,1,1,12,13,3,0.0,7.5,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,768,768,1,10.0,1,4,792,0,0,792,0,0,1,0,2,1,7.5,5,6,0,,5,1924.0,2,1,240,2.5,2.5,0,316,0,120,0,0,0,,4,4,0,5,2009,8,4,109500,-1.04438282591258,0.24471051336722976,11.603679828238693,-0.10522077977030694,0.4036380743296221,9.107421317968342,-1.6108305517279005,0.328125,-1.1125761090324948,0.22792022792022792,5.480638923341991,6.5,6.25,2.0,18
679,20,3,80.0,11844.0,1,2,0,3,0,4,0,22,2,2,0,2,8,5,2008,2008,3,1,12,13,2,464.0,7.5,5.0,2,10.0,5.0,3.33,0.0,0,0.0,0,2046,2046,1,10.0,1,4,2046,0,0,2046,0,0,2,1,3,1,7.5,7,6,1,7.5,1,2008.0,0,3,834,5.0,5.0,2,322,82,0,0,0,0,,4,4,0,7,2009,6,5,163000,-0.1161163866021556,0.42020665901262916,12.0015054797889,0.7556717604318837,0.5511473524645862,9.379576689221482,1.2202422322203594,0.984375,1.776344232287128,0.792022792022792,6.726233402358747,6.5,6.25,3.6659999999999995,16
680,20,3,69.0,9945.0,1,2,0,3,0,4,0,19,2,2,0,2,5,5,1961,1961,3,1,13,14,1,57.0,5.0,5.0,1,5.0,5.0,0.0,4.0,827,0.0,0,161,988,1,5.0,1,4,988,0,0,988,1,0,1,0,3,1,5.0,5,6,0,,5,1963.0,2,2,572,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,10,2007,8,4,128500,-0.7147181091481302,0.30703624733475476,11.763684183317412,0.17635392420085605,0.4518843761434322,9.204825191288073,-0.36381039689354794,0.6171875,0.502106640661301,0.54320987654321,6.349138991379798,5.0,5.0,167.4,63
681,120,3,50.0,8012.0,1,2,3,3,0,4,0,20,2,2,4,2,6,5,1980,1980,1,1,9,10,3,0.0,5.0,5.0,1,7.5,5.0,0.0,6.0,543,6.0,119,261,923,1,5.0,1,4,923,0,0,923,0,0,2,0,2,1,5.0,5,6,1,5.0,1,1980.0,1,1,264,5.0,5.0,2,80,0,0,0,0,0,,4,4,0,5,2010,8,4,143000,-0.46313187793315536,0.35460062325733965,11.870599909242044,-0.41333611130971604,0.35084417960378445,8.988695696785708,0.2765513042376061,0.765625,-0.9958520548377626,0.25071225071225073,5.575949103146316,5.5,5.0,134.9,44
682,50,2,55.0,4500.0,1,1,1,0,0,4,0,18,2,2,0,0,5,5,1932,2000,1,1,12,12,3,0.0,5.0,5.0,0,5.0,5.0,0.0,4.0,182,0.0,0,611,793,1,10.0,1,4,848,672,0,1520,0,0,1,0,3,1,5.0,6,6,0,,5,1968.0,2,1,281,5.0,5.0,2,0,0,56,0,0,0,,4,4,0,7,2009,8,0,159434,-0.17798924870647287,0.40850910283746106,11.979385322467598,-1.4847232839497209,0.16726778526998065,8.411832675758411,-1.3412045723042567,0.390625,-0.9131725164498273,0.2668566001899335,5.638354669333745,5.0,5.0,38.4,24
683,120,3,69.0,2887.0,1,2,3,1,0,4,0,4,2,2,0,2,6,5,1996,1997,1,1,13,14,3,0.0,5.0,5.0,2,7.5,5.0,3.33,10.0,1003,0.0,0,288,1291,1,10.0,1,4,1291,0,0,1291,1,0,1,0,2,1,7.5,6,6,1,7.5,1,1996.0,2,2,431,5.0,5.0,2,307,0,0,0,0,0,,4,4,0,11,2008,8,4,173000,0.05739135906334428,0.4530096768902739,12.061046873479915,-1.9767926203586978,0.08295436725733103,7.967973179662935,0.8158032630848937,0.890625,-0.1836471777327509,0.409306742640076,6.066108090103747,5.5,5.0,203.76600000000002,27
684,20,3,90.0,11248.0,1,2,0,3,0,0,0,5,2,2,0,2,9,5,2002,2002,3,1,12,13,2,215.0,7.5,5.0,2,7.5,5.0,6.66,10.0,1059,0.0,0,567,1626,1,10.0,1,4,1668,0,0,1668,1,0,2,0,3,1,7.5,7,6,1,5.0,1,2002.0,0,3,702,5.0,5.0,2,257,45,0,0,0,0,,4,4,0,7,2007,8,4,285000,2.000678110516943,0.820403477119895,12.560244459250788,0.5738532083551631,0.5199937274580524,9.327945614050446,1.0180227476526265,0.9375,1.1343619342161004,0.6666666666666667,6.553933404025811,7.0,6.25,215.632,22
685,60,3,58.0,16770.0,1,2,1,3,0,1,0,15,2,2,0,5,7,5,1998,1998,1,1,12,13,1,30.0,7.5,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,1195,1195,1,7.5,1,4,1195,644,0,1839,0,0,2,1,4,1,5.0,7,6,0,,1,1998.0,0,2,486,5.0,5.0,2,0,81,0,0,0,0,,4,4,0,6,2010,8,4,221000,0.8902285382577437,0.6104641627029687,12.30591798049989,2.258420397227061,0.8086351994145627,9.727346854817254,0.8832097579408046,0.90625,0.08384544646351047,0.46153846153846156,6.186208623900494,6.0,6.25,2.5,26
686,160,3,69.0,5062.0,1,2,0,3,0,1,0,22,2,2,4,5,7,5,1984,1984,1,1,6,6,3,0.0,7.5,5.0,1,7.5,5.0,3.33,10.0,828,2.0,182,180,1190,1,7.5,1,4,1190,900,0,2090,1,0,2,0,3,1,7.5,6,2,1,5.0,1,1984.0,0,2,577,5.0,5.0,2,219,0,0,0,0,0,,4,4,0,9,2007,8,4,207500,0.6559930816093189,0.5661800885681483,12.24288661865289,-1.3132769311525447,0.19664419005802103,8.529516941105069,0.411364293949428,0.796875,0.5264241519518702,0.5479582146248814,6.3578422665081,6.0,6.25,205.166,40
687,60,1,84.0,10207.0,1,2,3,3,0,4,0,21,2,2,0,5,7,6,2007,2007,1,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,0.0,0.0,0,0.0,0,874,874,1,10.0,1,4,874,887,0,1761,0,0,3,0,3,1,7.5,7,6,0,,1,2007.0,0,2,578,5.0,5.0,2,144,105,0,0,0,0,,4,4,0,8,2007,6,5,227875,1.0095151134027749,0.6330162374938495,12.336552511980964,0.2562808715902869,0.4655794260624118,9.230829038403499,1.186538984792404,0.9765625,0.531287654209984,0.5489078822412156,6.359573868672378,6.5,6.25,2.5,17
688,160,1,69.0,5105.0,1,2,1,3,0,2,0,21,2,2,4,5,7,5,2004,2004,1,1,8,8,3,0.0,7.5,5.0,2,7.5,5.0,0.0,10.0,239,0.0,0,312,551,1,10.0,1,4,551,551,0,1102,0,0,2,1,2,1,7.5,4,6,0,,5,2004.0,2,2,480,5.0,5.0,2,0,60,0,0,0,0,,4,4,0,3,2007,8,4,148800,-0.3624973854471654,0.37362637362637363,11.910358401381128,-1.3001591497107678,0.19889185092258638,8.537975730598767,1.0854292425085375,0.953125,0.05466443291482741,0.45584045584045585,6.173786103901937,6.0,6.25,50.3,20
689,20,3,60.0,8089.0,1,2,3,1,0,4,0,22,2,2,0,2,8,6,2007,2007,1,1,8,8,1,0.0,7.5,5.0,2,7.5,5.0,6.66,10.0,945,0.0,0,474,1419,1,10.0,1,4,1419,0,0,1419,1,0,2,0,2,1,7.5,7,6,1,7.5,1,2007.0,1,2,567,5.0,5.0,2,140,0,0,0,0,0,,4,4,0,10,2007,6,5,163000,-0.1161163866021556,0.42020665901262916,12.0015054797889,-0.3898461305883948,0.3548690606868434,8.998260393017953,1.186538984792404,0.9765625,0.47778912937073176,0.5384615384615384,6.340359303727752,7.0,6.25,192.832,17
690,120,3,61.0,7577.0,1,2,0,3,0,0,0,16,2,2,4,2,6,5,2005,2006,1,1,12,13,2,256.0,7.5,5.0,2,7.5,5.0,6.66,8.0,20,0.0,0,1342,1362,1,10.0,1,4,1362,0,0,1362,0,0,2,0,2,1,7.5,6,6,1,7.5,1,2005.0,1,2,460,5.0,5.0,2,192,28,0,0,0,0,,4,4,0,6,2007,8,4,194700,0.433903167157479,0.524192225684763,12.17921519136029,-0.5460392491509467,0.32810621504364645,8.932872621931374,1.119132489936493,0.9609375,-0.04260561224744945,0.4368471035137702,6.131226489483141,5.5,6.25,7.831999999999999,18
691,120,4,69.0,4426.0,1,2,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,12,13,1,147.0,7.5,5.0,2,7.5,5.0,10.0,10.0,697,0.0,0,151,848,1,10.0,1,4,848,0,0,848,1,0,1,0,1,1,7.5,3,6,1,5.0,1,2004.0,1,2,420,5.0,5.0,2,149,0,0,0,0,0,,4,4,0,5,2008,8,4,141000,-0.49783342706625533,0.3480400196818107,11.856515169360305,-1.5072980706169647,0.16339971773561235,8.395251520610994,1.0854292425085375,0.953125,-0.23714570257200318,0.39886039886039887,6.040254711277414,5.5,6.25,143.9,20
692,60,3,104.0,9478.5,1,2,0,3,0,0,0,15,2,2,0,5,10,6,1994,1995,1,7,6,6,1,1170.0,10.0,5.0,2,10.0,5.0,10.0,10.0,1455,0.0,0,989,2444,1,10.0,1,4,2444,1872,0,4316,0,1,3,1,4,1,10.0,10,6,2,10.0,1,1994.0,0,3,832,5.0,5.0,2,382,50,0,0,0,0,,4,4,0,1,2007,8,4,163000,-0.1161163866021556,0.42020665901262916,12.0015054797889,0.034041248791812126,0.42749986932204276,9.15678135488162,0.7483967682289827,0.875,1.7666172277709,0.7901234567901235,6.723832440821209,8.0,7.5,296.0,29
693,60,3,42.0,9478.5,1,2,0,3,0,4,1,23,2,2,0,5,7,5,1989,1990,3,1,8,8,1,293.0,7.5,5.0,2,7.5,5.0,10.0,10.0,965,0.0,0,245,1210,1,10.0,1,4,1238,1281,0,2519,1,0,2,1,4,1,7.5,9,6,2,7.5,1,1989.0,1,2,628,5.0,5.0,2,320,27,0,0,0,0,,4,4,0,4,2006,8,4,335000,2.8682168388444422,0.9844185665081189,12.721885810807203,0.034041248791812126,0.42749986932204276,9.15678135488162,0.5798805310892053,0.8359375,0.7744627671156762,0.5963912630579298,6.4425401664681985,6.0,6.25,197.5,34
694,30,3,60.0,5400.0,1,2,3,3,0,0,2,17,2,2,0,2,5,6,1921,1968,1,1,8,8,3,0.0,5.0,5.0,0,5.0,5.0,0.0,0.0,0,0.0,0,1073,1073,1,10.0,1,4,1073,0,0,1073,0,0,1,0,2,1,5.0,4,6,0,,5,1968.0,2,1,326,5.0,5.0,2,0,0,112,0,0,0,,4,4,0,12,2006,8,0,108480,-1.062080615970461,0.24136460554370998,11.594321103174222,-1.210165067726485,0.21431184987716273,8.594154232552366,-1.711940294011767,0.3046875,-0.6943149148347044,0.30959164292497626,5.786897381366708,5.5,5.0,2.0,56
695,50,4,51.0,6120.0,1,2,3,3,0,0,0,3,2,2,0,0,5,6,1936,1950,1,1,13,14,3,0.0,5.0,2.5,0,5.0,5.0,0.0,0.0,0,0.0,0,927,927,1,5.0,1,4,1067,472,0,1539,0,0,1,1,3,1,5.0,5,6,0,,5,1995.0,2,2,576,5.0,5.0,2,112,0,0,0,0,0,,2,4,0,4,2009,8,4,141500,-0.48915803978298034,0.34968017057569295,11.86005499606543,-0.9905184947478963,0.2519471015629084,8.719317375506371,-1.2063915825924347,0.421875,0.5215606496937564,0.5470085470085471,6.3561076606958915,5.5,3.75,2.0,74
696,20,3,54.0,13811.0,1,2,0,3,0,4,0,23,2,2,0,2,6,6,1987,1987,1,1,6,6,1,72.0,5.0,5.0,1,7.5,7.5,0.0,10.0,980,2.0,40,92,1112,1,7.5,1,4,1137,0,0,1137,1,0,2,0,2,1,7.5,5,6,1,5.0,1,1987.0,2,2,551,5.0,5.0,2,125,0,0,0,0,0,,4,4,0,7,2006,8,4,176000,0.10944368276299424,0.4628505822535673,12.078239274020289,1.3557339952220002,0.6539647692227275,9.533220655077928,0.5124740362332945,0.8203125,0.39997309324091024,0.52326685660019,6.311734809152915,6.0,5.0,207.0,37
697,30,4,50.0,6000.0,1,2,3,3,0,4,0,3,2,2,0,2,5,7,1921,1950,1,1,13,15,3,0.0,5.0,5.0,1,5.0,5.0,0.0,2.0,616,0.0,0,0,616,1,7.5,1,4,616,0,0,616,0,0,1,0,2,1,5.0,4,6,0,,5,1921.0,2,1,205,5.0,5.0,2,0,0,129,0,0,0,,4,4,0,6,2006,8,4,89000,-1.4000737045268548,0.17746432671805806,11.396391648714276,-1.0271262569109945,0.24567455961528412,8.699514748210191,-1.711940294011767,0.3046875,-1.2827986880664795,0.19468186134852802,5.3230099791384085,6.0,5.0,125.2,74
698,20,3,57.0,6420.0,1,2,0,3,0,4,0,7,2,2,0,2,5,7,1952,1952,1,1,13,14,3,0.0,5.0,5.0,2,10.0,7.5,3.33,2.0,210,8.0,551,219,980,1,2.5,1,0,1148,0,0,1148,0,1,1,0,2,1,5.0,6,6,0,,5,1952.0,2,1,308,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,9,2006,8,4,123500,-0.8014719819808801,0.2906347383959324,11.72399643505017,-0.898999089340151,0.2676284564319691,8.767173396684006,-0.6671396237451472,0.546875,-0.7818579554807535,0.2924976258309592,5.730099782973574,6.0,5.0,156.36599999999999,72
699,20,3,65.0,8450.0,1,2,3,3,0,4,0,19,5,2,0,2,5,8,1965,2009,1,1,8,8,3,0.0,5.0,7.5,1,5.0,5.0,0.0,10.0,553,6.0,117,224,894,1,10.0,1,4,894,0,0,894,1,0,1,0,3,1,5.0,5,6,1,7.5,5,1973.0,2,1,336,5.0,5.0,2,416,144,0,0,0,0,,2,4,0,4,2010,8,4,138500,-0.5412103634826303,0.33983926521239954,11.83862560460953,-0.27971777941440795,0.37373895771261306,9.041921720351219,-0.228997407181726,0.6484375,-0.6456798922535659,0.3190883190883191,5.817111159963204,6.5,6.25,136.0,15
700,120,1,59.0,4282.0,1,1,1,3,0,4,0,21,2,2,4,2,7,5,2004,2004,1,1,8,8,3,0.0,7.5,5.0,2,7.5,5.0,3.33,10.0,16,0.0,0,1375,1391,1,10.0,1,4,1391,0,0,1391,0,0,2,0,2,1,7.5,5,6,0,,1,2004.0,1,2,530,5.0,5.0,2,156,158,0,0,0,0,,4,4,0,7,2008,8,4,196000,0.456459174093994,0.5284566180088568,12.185869938212655,-1.5512273852126823,0.15587266739846323,8.362175469149628,1.0854292425085375,0.953125,0.2978395458205195,0.5033238366571701,6.272877006546167,6.0,6.25,6.366,20
701,20,3,85.0,14331.0,1,2,3,3,0,4,0,23,2,2,0,2,8,5,2002,2002,3,1,12,13,1,630.0,7.5,5.0,2,10.0,5.0,10.0,10.0,1274,0.0,0,526,1800,1,10.0,1,4,1800,0,0,1800,1,0,2,0,3,1,7.5,7,6,1,7.5,1,2002.0,0,3,765,5.0,5.0,2,270,78,0,0,0,0,,4,4,0,5,2006,8,4,312500,2.4778244110970675,0.910611776283418,12.652359748158593,1.514367631262092,0.6811457843290993,9.570180302058072,1.0180227476526265,0.9375,1.4407625764772727,0.7264957264957266,6.639875833826536,6.5,6.25,259.8,22
702,20,3,80.0,9600.0,1,2,3,3,0,4,0,14,2,2,0,2,7,5,1969,1969,3,1,6,6,1,168.0,5.0,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,1164,1164,1,5.0,1,4,1164,0,0,1164,0,0,1,1,3,1,5.0,6,6,0,,1,1969.0,2,2,528,5.0,5.0,2,0,0,0,0,0,0,,4,4,0,7,2006,0,4,140000,-0.5151842016328053,0.34475971789404625,11.84939770159144,0.07110660798194897,0.4338508180440123,9.169518377455928,-0.09418441746990412,0.6796875,0.28811254130429187,0.5014245014245015,6.269096283706261,6.0,5.0,2.0,55
703,60,3,82.0,12438.0,1,2,0,3,0,4,0,22,2,2,0,5,8,5,2006,2006,3,1,12,13,1,466.0,10.0,5.0,2,10.0,7.5,0.0,0.0,0,0.0,0,1234,1234,1,10.0,1,4,1264,1312,0,2576,0,0,2,1,4,1,10.0,10,6,1,7.5,3,2006.0,0,3,666,5.0,5.0,2,324,100,0,0,0,0,,4,4,0,7,2006,6,5,163000,-0.1161163866021556,0.42020665901262916,12.0015054797889,0.9368801831392193,0.5821964351053264,9.428511581663834,1.1528357373644484,0.96875,0.9592758529240022,0.6324786324786326,6.501289670540389,6.5,7.5,3.5,18
704,190,4,76.0,7630.0,1,2,3,3,0,4,0,17,1,2,1,5,5,9,1900,1996,1,1,13,14,3,0.0,5.0,7.5,0,7.5,5.0,0.0,0.0,0,0.0,0,360,360,1,7.5,1,4,1032,780,0,1812,0,0,2,0,4,2,7.5,8,6,1,0.0,5,1999.0,2,2,672,5.0,5.0,0,344,0,40,0,0,0,,2,4,0,5,2010,8,4,140000,-0.5151842016328053,0.34475971789404625,11.84939770159144,-0.529870820862245,0.3308765877371805,8.939843124278502,-2.4197084899988317,0.140625,0.9884568664726853,0.6381766381766382,6.51025834052315,7.0,6.25,2.5,28
705,20,3,70.0,8400.0,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,1,1,12,13,1,109.0,7.5,5.0,2,7.5,5.0,6.66,10.0,712,0.0,0,761,1473,1,10.0,1,4,1484,0,0,1484,1,0,2,0,3,1,7.5,7,6,0,,1,2004.0,1,2,606,5.0,5.0,2,0,35,0,144,0,0,,4,4,0,5,2010,8,4,213000,0.7514223417253438,0.584221748400853,12.269047444691562,-0.29497101364903217,0.3711253985677696,9.035986984831405,1.0854292425085375,0.953125,0.6674657174371716,0.5754985754985755,6.406879986069314,6.0,6.25,146.232,19
706,190,4,70.0,5600.0,1,2,3,3,0,4,0,9,2,2,1,5,4,5,1930,1950,3,1,12,15,3,0.0,2.5,2.5,3,5.0,5.0,0.0,0.0,0,0.0,0,0,0,1,2.5,0,4,372,720,0,1092,0,0,2,0,3,2,2.5,7,4,0,,1,2005.0,2,0,0,5.0,5.0,0,0,0,0,0,0,0,,4,1,3500,7,2010,8,4,55000,-1.9900000397895543,0.06593406593406594,10.915088464214607,-1.1491521307879882,0.2247660864565365,8.630521876723241,-1.4086110671601677,0.375,-2.279816650979817,0.0,-inf,4.5,2.5,2.0,74
707,20,3,69.0,9478.5,1,2,1,2,0,1,2,4,2,2,0,2,7,5,1971,2002,1,1,9,10,2,351.0,5.0,5.0,1,7.5,5.0,10.0,10.0,1219,0.0,0,424,1643,1,5.0,1,4,1824,0,0,1824,1,0,2,0,2,1,7.5,5,6,2,5.0,1,1971.0,2,2,739,5.0,5.0,2,380,48,0,0,0,0,,4,4,0,6,2007,8,4,302000,2.2956412781482927,0.8761686075118911,12.618182296357007,0.034041248791812126,0.42749986932204276,9.15678135488162,-0.026777922613993175,0.6953125,1.3143115177663127,0.7018043684710352,6.6052979209482015,6.0,5.0,248.3,22
708,120,3,48.0,6240.0,1,2,3,3,0,4,0,16,2,2,4,2,8,5,2006,2006,3,1,8,8,1,176.0,7.5,5.0,2,7.5,5.0,0.0,10.0,863,0.0,0,461,1324,1,10.0,1,4,1324,0,0,1324,1,0,2,0,2,1,7.5,6,6,1,7.5,1,2006.0,0,2,550,5.0,5.0,2,192,38,0,0,0,0,,4,4,0,12,2009,8,4,254000,1.4628040989538933,0.7187141216991964,12.445089546000673,-0.9539107325847982,0.25821964351053267,8.738735461363474,1.1528357373644484,0.96875,0.3951095909827964,0.5223171889838557,6.309918278226516,6.5,6.25,175.1,18
709,60,3,65.0,9018.0,1,2,0,3,0,4,0,8,2,2,0,5,7,5,2007,2007,3,1,12,13,3,0.0,7.5,5.0,2,7.5,5.0,6.66,0.0,0,0.0,0,728,728,1,10.0,1,4,728,728,0,1456,0,0,2,1,3,1,7.5,8,6,1,7.5,1,2007.0,0,2,400,5.0,5.0,2,100,24,0,0,0,0,,4,4,0,7,2007,6,5,179540,0.1708654247285812,0.4744628505822535,12.09815330331068,-0.10644103850907688,0.40342898959803464,9.106977858981029,1.186538984792404,0.9765625,-0.33441574773428,0.3798670465337132,5.991464547107982,6.0,6.25,3.832,17
710,20,3,69.0,7162.0,1,2,0,3,0,4,0,19,2,2,0,2,5,7,1966,1966,1,1,6,6,0,41.0,5.0,5.0,2,5.0,5.0,0.0,0.0,0,0.0,0,876,876,1,5.0,1,4,904,0,0,904,0,0,1,0,3,1,5.0,6,6,0,,1,1966.0,2,1,408,5.0,5.0,2,0,0,0,0,0,0,,2,4,0,12,2008,8,0,109900,-1.03744251608596,0.24602263408233555,11.607326140391713,-0.6726410932983277,0.3064136741414458,8.876544550558378,-0.19529415975377054,0.65625,-0.2955077296693693,0.3874643874643875,6.0112671744041615,6.0,5.0,2.0,58
711,30,3,56.0,4130.0,1,2,0,3,0,4,0,3,2,2,0,2,3,6,1935,2003,1,1,12,13,3,0.0,7.5,5.0,1,5.0,5.0,0.0,0.0,0,0.0,0,270,270,1,7.5,1,4,729,0,0,729,0,0,1,0,2,1,5.0,5,1,0,,1,2005.0,2,0,0,5.0,5.0,0,0,0,0,0,0,0,,4,4,0,7,2008,8,4,52000,-2.0420523634892045,0.0560931605707725,10.858998997563564,-1.59759721728594,0.14792744759813914,8.326032685955079,-1.2400948300203902,0.4140625,-2.279816650979817,0.0,-inf,4.5,6.25,2.0,21
